Date,forecast_volatility,realized_volatility
2022-07-26,1.1853581240488855,1.3480005527227843
2022-07-27,1.2064672417328746,6.666749189307627
2022-07-28,1.540904507374481,1.4545131348318483
2022-07-29,1.4739099826140463,1.9902933750825833
2022-08-01,1.4506408974037128,0.07992361790814732
2022-08-02,1.3217686051343516,0.4468505872262689
2022-08-03,1.242091774298123,2.407914490941879
2022-08-04,1.2928116478912774,0.006047277793957008
2022-08-05,1.1737047503917106,0.02647353592321928
2022-08-08,1.0712337332277275,0.015334292949387832
2022-08-09,0.9788516213752186,0.18128385978570133
2022-08-10,0.9207894184090472,4.438251655959342
2022-08-11,1.2154884710915674,0.004980448429214101
2022-08-12,1.1055743733370904,2.94947888692061
2022-08-15,1.2280738397825959,0.15694940561420304
2022-08-16,1.1221971194530853,0.035115867576052104
2022-08-17,1.0214387275015748,0.5276736481037178
2022-08-18,0.9970054662337829,0.05139241875457342
2022-08-19,0.9115403487826852,1.6858240482528133
2022-08-22,1.029844766770739,4.6795927894072875
2022-08-23,1.3559719644723625,0.05019259683501074
2022-08-24,1.2360122196016203,0.08479258860303371
2022-08-25,1.1254634812364743,1.9581081708379557
2022-08-26,1.1696611178382323,11.74335322796753
2022-08-29,1.8618903236724753,0.4473837589532504
2022-08-30,1.7116438955886861,1.2297515813560522
2022-08-31,1.6317300846489815,0.615869949837217
2022-09-01,1.523169982014697,0.0895058162827142
2022-09-02,1.3812047992912646,1.1652236520212491
2022-09-07,1.3506390963913086,3.303251240381946
2022-09-08,1.4343275023670183,0.4341448455155242
2022-09-09,1.3220801825954809,2.2970479011072245
2022-09-12,1.3479720739327845,1.1085250207145956
2022-09-13,1.2908047166171506,19.53566012727058
2022-09-14,2.2807135332223605,0.11433115834719067
2022-09-15,2.0580938323245297,1.2955611970985268
2022-09-16,1.9326471579548223,0.5195598156843583
2022-09-19,1.7807803851148702,0.4669942459263816
2022-09-20,1.630075866616272,1.2850749732133477
2022-09-21,1.5673780769262615,2.980689717276801
2022-09-22,1.622216756451926,0.7162734246060205
2022-09-23,1.5231434100178878,3.0216273595431136
2022-09-26,1.590160552987746,1.0804273831740336
2022-09-27,1.5202498549403511,0.04505477265540833
2022-09-28,1.3833423672046596,3.795149786068752
2022-09-29,1.4890087923938258,4.5594184675733205
2022-09-30,1.656794908000654,2.3047343476958675
2022-10-03,1.6527395589533669,6.530364327842807
2022-10-04,1.8359214363539713,9.075361954787995
2022-10-05,2.086530061571966,0.04080349738265902
2022-10-06,1.8877616811805795,1.0604721628903127
2022-10-07,1.7736770551412522,8.067415732057729
2022-10-10,2.045062045293738,0.5656052438325354
2022-10-11,1.8826682388892373,0.42778381101948576
2022-10-12,1.731962120989863,0.10864932133751011
2022-10-13,1.577225895612367,6.571152502508935
2022-10-14,1.7834833537928367,5.734645919530397
2022-10-17,1.938237458417309,6.830656438989186
2022-10-18,2.0635298397104984,1.2911250132799554
2022-10-19,1.917781583834607,0.448157309561524
2022-10-20,1.7643904497810403,0.6372328756926362
2022-10-21,1.6416983095263649,5.497974424732106
2022-10-24,1.7764652560782226,1.3952193140913616
2022-10-25,1.67436612506795,2.6036307400516288
2022-10-26,1.6517003339566814,0.5498430713670962
2022-10-27,1.5379850756569116,0.3722445905320153
2022-10-28,1.4259157024819173,5.918533731240913
2022-10-31,1.6413571423612658,0.5598521778890538
2022-11-01,1.5300309785907922,0.16889335894429797
2022-11-02,1.4036169046356581,6.410944868905613
2022-11-03,1.7036419945625643,1.1326115734870172
2022-11-04,1.6211058268877812,1.8297494819884894
2022-11-07,1.5659010754532323,0.9154780430003893
2022-11-08,1.4673657489699328,0.3116188158026812
2022-11-09,1.3461097863444227,4.408649682547794
2022-11-10,1.5445631823375896,29.10873946560151
2022-11-11,2.683153539321216,0.8460894925608474
2022-11-14,2.447268481285169,0.8056750866590112
2022-11-15,2.2515830523537974,0.7526215593618707
2022-11-16,2.0628530815377872,0.6866248781012024
2022-11-17,1.9079965662108715,0.09573483549446274
2022-11-18,1.7358963902100604,0.22536815971024216
2022-11-21,1.5809218721409022,0.15141825008147128
2022-11-22,1.4476788022226958,1.8194249910248685
2022-11-23,1.4210995936464363,0.3477774676702587
2022-11-28,1.3069462526424644,2.422597862911919
2022-11-29,1.3850558742067487,0.025380749912493214
2022-11-30,1.2624154708923074,9.289477108982
2022-12-01,1.712500164058053,0.007534410642928263
2022-12-02,1.554794418697481,0.014289205867648178
2022-12-05,1.414480229327736,3.260281507359592
2022-12-06,1.5211718596921104,2.1036222823904063
2022-12-07,1.5312007770221459,0.03474895852113193
2022-12-08,1.3957031084505949,0.5615455672968303
2022-12-09,1.299837436960058,0.5441599005367812
2022-12-12,1.23524875387504,2.010243978833077
2022-12-13,1.2604630731944506,0.5275441205860859
2022-12-14,1.1795846902201066,0.36858457060221517
2022-12-15,1.116460755752152,6.369302908451254
2022-12-16,1.51315264311738,1.2544537484824394
2022-12-19,1.4692333376325728,0.8187225662641361
2022-12-20,1.4017715551706826,0.010749556871438677
2022-12-21,1.2753878086173625,2.17814758816882
2022-12-22,1.3035312789845845,2.119103977113443
2022-12-23,1.3584190569246628,0.34233642488230026
2022-12-28,1.2544000680885934,1.4625202735447451
2022-12-29,1.270794248508065,2.9965806038743317
2022-12-30,1.3527009824678766,0.06471812088004619
2023-01-03,1.2404151661068898,0.16068653337625038
2023-01-04,1.1503276578694084,0.5641053280574831
2023-01-05,1.087294350607911,1.3721473014604768
2023-01-06,1.1304809873685402,5.100296299124177
2023-01-09,1.3849925586939695,0.005897123780048167
2023-01-10,1.2628696243008783,0.48358087775030645
2023-01-11,1.1798258080297919,1.6301087415028692
2023-01-12,1.1891497828673858,0.1162867910733937
2023-01-13,1.0907573243736086,0.15911260541702132
2023-01-18,1.0059962202167072,2.460181890929308
2023-01-19,1.1613423403347995,0.5879319239383812
2023-01-20,1.1218282632979477,3.512503275429309
2023-01-23,1.2747171209807213,1.3950718450211637
2023-01-24,1.251097529615587,0.00506597122111421
2023-01-25,1.1434655357395351,0.0003302999952563878
2023-01-26,1.0461680569141716,1.19852311090733
2023-01-27,1.0482694741483392,0.062087384349210385
2023-01-30,0.9622883469638784,1.703956718691561
2023-01-31,1.063992175537707,2.1130414608679797
2023-02-01,1.132295779841395,1.0811957475320493
2023-02-02,1.110383248811464,2.129376890980279
2023-02-03,1.1692998051023549,1.0833880068894344
2023-02-06,1.1714599763187414,0.3793812451755288
2023-02-07,1.1115352454912404,1.6359341220917187
2023-02-08,1.1342610446017483,1.2415693333693605
2023-02-09,1.1562866958562477,0.7865933538304868
2023-02-10,1.135192710524135,0.04808616161450514
2023-02-13,1.0391974109571407,1.295856648328409
2023-02-14,1.0501569602394327,0.000786543650612754
2023-02-15,0.9631893535521984,0.07669230372103217
2023-02-16,0.8875998996661404,1.9278459431613146
2023-02-17,1.0301890614449067,0.0767978317744088
2023-02-22,0.9570533533404998,0.024799808216025836
2023-02-23,0.8853253964395945,0.28252183015647647
2023-02-24,0.8360888472943765,1.1222149265043775
2023-02-27,0.9123164612539925,0.09414419108273105
2023-02-28,0.8442693960889355,0.09245368956353227
2023-03-01,0.7965297899503029,0.22434093150968965
2023-03-02,0.7741897107206532,0.5705677825598222
2023-03-03,0.7697556343291766,2.56600325179087
2023-03-06,0.9566181136584846,0.004718738949283607
2023-03-07,0.8789737442343223,2.385662652531127
2023-03-08,1.0645109505036554,0.019988138578652687
2023-03-09,0.9753260053869003,3.471461305005814
2023-03-10,1.2184861263810391,2.1269216451214907
2023-03-13,1.2921769696763594,0.02282824372347454
2023-03-14,1.182786102087823,2.6707365323535432
2023-03-15,1.2629653645290282,0.49075123782689795
2023-03-16,1.2001728246282632,3.0309334517083784
2023-03-17,1.2999895773308585,1.2278016781677823
2023-03-20,1.2899075241588687,0.7883432601203861
2023-03-21,1.2239236960095874,1.663751078079957
2023-03-22,1.2271896304640668,2.755682549045613
2023-03-23,1.3439024994508155,0.08880899867362888
2023-03-24,1.2279990954264166,0.31628960773591885
2023-03-27,1.1387131568215891,0.027079979242715206
2023-03-28,1.0416497261513444,0.024808873653607698
2023-03-29,0.9600388837194973,1.9985111531038724
2023-03-30,1.044333192467801,0.3247859187570688
2023-03-31,0.978001744635722,2.0544428530730725
2023-04-03,1.0618609351968147,0.1363103062639553
2023-04-04,0.9796920068326466,0.33800732582426996
2023-04-05,0.9433008135783939,0.06227428701027324
2023-04-06,0.8787955258232595,0.12764707858474345
2023-04-11,0.817011236381644,1.7100981487153347e-05
2023-04-12,0.7553213878762306,0.17168230304434678
2023-04-13,0.7318976249961112,1.7359407687845634
2023-04-14,0.8546837288427781,0.042911851032187136
2023-04-17,0.798298075926915,0.10894644140291343
2023-04-18,0.7449580271430448,0.007307767350083786
2023-04-19,0.6908908455417437,7.10068256967504e-05
2023-04-20,0.6444862479936224,0.35644902260778233
2023-04-21,0.6694820943099337,0.008150139985332322
2023-04-24,0.6244093233190088,0.007245700036127864
2023-04-25,0.5847695201019422,2.5399382806712336
2023-04-26,0.8998747153063945,0.1481159498221794
2023-04-27,0.8523760008634069,3.7547562416552207
2023-04-28,1.1079739726825184,0.6755740723687214
2023-05-01,1.059657637584889,0.0014913580222842302
2023-05-02,0.9722296806592989,1.3581354091950868
2023-05-03,1.0387806615706645,0.4932123754747671
2023-05-04,1.0094420193974394,0.5248877097134897
2023-05-05,0.9879564883006483,3.351157276010648
2023-05-08,1.1674090495767033,0.0020432794303554573
2023-05-09,1.0671180191938903,0.21067539556098136
2023-05-10,1.0048231375266985,0.2001615918398046
2023-05-11,0.9342147982849088,0.0288342436965009
2023-05-12,0.8661914549139244,0.025108354307260966
2023-05-15,0.8054822078078828,0.0872492073624153
2023-05-16,0.7494922229481269,0.40935781909411834
2023-05-17,0.7606491983740088,1.397286794999713
2023-05-18,0.8418474432543207,0.883735941208965
2023-05-19,0.8552592587241976,0.020935597780918334
2023-05-22,0.7953086262717379,0.00024032031253113007
2023-05-23,0.7365703575046628,1.273618053199076
2023-05-24,0.8554412028247653,0.5395655650715367
2023-05-25,0.8623230472021898,0.7602891431381991
2023-05-26,0.8605600481433495,1.6808295165923397
2023-05-31,0.9420534959943121,0.37544518342166633
2023-06-01,0.9155437719169621,0.9616185431003488
2023-06-02,0.9219768661764859,2.0821948561368515
2023-06-05,1.0216944499492526,0.040223972273990605
2023-06-06,0.945066536504747,0.05527813376529437
2023-06-07,0.8709659968427161,0.14587006096396316
2023-06-08,0.8274102900251195,0.38063613820364417
2023-06-09,0.7955594936903246,0.01316529107697967
2023-06-12,0.7361262209582676,0.860808197620692
2023-06-13,0.7686496100693532,0.47728349474879167
2023-06-14,0.7553649359317527,0.006709083955434074
2023-06-15,0.7005502460282392,1.46520868925799
2023-06-16,0.8039520919385734,0.13530453438511175
2023-06-21,0.768470207829416,0.2765798941477479
2023-06-22,0.7582048463589552,0.13719100314223334
2023-06-23,0.712803861373526,0.5910977323976686
2023-06-26,0.7553855633529352,0.20222418666319694
2023-06-27,0.7366965937859248,1.297488102189304
2023-06-28,0.8132526916544025,0.0012541470640949186
2023-06-29,0.7538618598785346,0.1992344031269183
2023-06-30,0.7150140486226718,1.4870217830956403
2023-07-03,0.816015495244148,0.013688838369003609
2023-07-06,0.75452624478852,0.6326708918987007
2023-07-07,0.7929860046493411,0.08232382067200784
2023-07-10,0.7511429025356747,0.05770269904664973
2023-07-11,0.6999147958092515,0.45152809109598785
2023-07-12,0.6956420729746279,0.5452205652521507
2023-07-13,0.7022816529074093,0.7114050330229619
2023-07-14,0.7255599736408002,0.010504860082573427
2023-07-17,0.6795354325410963,0.1480686984567072
2023-07-18,0.6456007243508206,0.5029741350170298
2023-07-19,0.6568572880226813,0.055466600544480965
2023-07-20,0.6168688455944921,0.45966059523051106
2023-07-21,0.6632803610703455,0.0010500322723452486
2023-07-24,0.620282452420957,0.1620898597831679
2023-07-25,0.5962272902341015,0.07900144534005218
2023-07-26,0.5663916589397658,0.00024165006771352957
2023-07-27,0.5368197232232231,0.4154309163597716
2023-07-28,0.5960966917789009,0.966166288227314
2023-07-31,0.6734189057783072,0.02153953774673155
2023-08-01,0.6289760124808493,0.07121667778217093
2023-08-02,0.6086623377461858,1.9421768823194139
2023-08-03,0.8454684076232057,0.06508751298216285
2023-08-04,0.7939531310927884,0.2824039613491268
2023-08-07,0.7800393754678541,0.8070540970573634
2023-08-08,0.7975905070445583,0.1786926295795661
2023-08-09,0.769135794396726,0.49894714818797037
2023-08-10,0.787478418965636,0.0006284172637544941
2023-08-11,0.7299744210514586,0.011454669545200238
2023-08-14,0.6837477253785758,0.3287881195719068
2023-08-15,0.6688426546652684,1.3498116302713636
2023-08-16,0.8152615354635034,0.5751829663720813
2023-08-17,0.8335902684761755,0.5995112802799376
2023-08-18,0.8510842749845012,0.00022117009008907015
2023-08-21,0.7870883290477173,0.46999729330906603
2023-08-22,0.7702358498255094,0.07735802390477509
2023-08-23,0.730775746517939,1.2065552116402318
2023-08-24,0.7987655045825363,1.8358499338394518
2023-08-25,0.9551490343639528,0.44829734448425373
2023-08-28,0.9109930219064645,0.39001006647683517
2023-08-29,0.8681549845375778,2.0747719546166628
2023-08-30,0.9793009373831612,0.1463716021574746
2023-08-31,0.908074141836019,0.02554284711348485
2023-09-01,0.8433134871618226,0.03231052142202903
2023-09-06,0.7800420121185802,0.4894421876431491
2023-09-07,0.7948976008963957,0.10345441987987805
2023-09-08,0.7561680212051107,0.020323526447453368
2023-09-11,0.702254470565255,0.4490275098036796
2023-09-12,0.6972558064178463,0.3262887494737128
2023-09-13,0.706324986208379,0.015397387947308043
2023-09-14,0.658060253385103,0.7046906628204956
2023-09-15,0.6897984295575121,1.4967432449538995
2023-09-18,0.8452741850810361,0.005198809357665687
2023-09-19,0.7809865189585236,0.04636818725927903
2023-09-20,0.7352517081441482,0.890985760480694
2023-09-21,0.807989885745591,2.7346966747235215
2023-09-22,1.0436118710137816,0.05281895159446181
2023-09-25,0.9666652679670794,0.16120178456603973
2023-09-26,0.8984608496689966,2.2034924886485032
2023-09-27,1.0570205937083292,0.0005257288252355848
2023-09-28,0.9700975572247887,0.34525932199646503
2023-09-29,0.915991257866769,0.07361777919040886
2023-10-02,0.857519188722904,6.298708963978465e-05
2023-10-03,0.7929373052011712,1.9152887786521426
2023-10-04,0.9568373657304549,0.6523869805913459
2023-10-05,0.9297882433363744,0.01702714807786772
2023-10-06,0.8616071247212218,1.3796010819943911
2023-10-09,0.914283296121363,0.39489512129112514
2023-10-10,0.871870760402858,0.2698258195332139
2023-10-11,0.8244792090663075,0.18351109509397398
2023-10-12,0.7756550201312499,0.3926306855692137
2023-10-13,0.7788996472719799,0.2531594857880586
2023-10-16,0.763424640822529,1.1106298158194288
2023-10-17,0.8135117174131666,9.65303881088294e-05
2023-10-18,0.754500056821629,1.8199111478272594
2023-10-19,0.9207973088429806,0.7257391180650027
2023-10-20,0.9344844536673694,1.6040600416089155
2023-10-23,1.0289886919339317,0.028459422288421087
2023-10-24,0.9512018481219041,0.5241070079127077
2023-10-25,0.9144611956530416,2.0861280469790913
2023-10-26,1.0566248348498524,1.4168334218674368
2023-10-27,1.1063859840443406,0.23153790506712818
2023-10-30,1.0417111864847959,1.4252716861860906
2023-10-31,1.0608370152221158,0.41655210885532956
2023-11-01,1.000618422515857,1.0922747672302788
2023-11-02,1.0015746796712823,3.4905220721479115
2023-11-03,1.1803533954492844,0.874203222966763
2023-11-06,1.1361525357572495,0.030676041593127118
2023-11-07,1.0416982949732239,0.08043425783231717
2023-11-08,0.9599888133466559,0.010088415220481133
2023-11-09,0.8836067802881102,0.6588066790435062
2023-11-10,0.8974947964968125,2.4011855537771853
2023-11-13,1.0253524256407671,0.006992111094817377
2023-11-14,0.9450070932789576,3.5703502537154606
2023-11-15,1.1461398222635923,0.025463804279823216
2023-11-16,1.050741833809435,0.014154322429150823
2023-11-17,0.9652008279110406,0.016415450270079478
2023-11-20,0.8887805175541764,0.5421529747819359
2023-11-21,0.862633949945191,0.04092431620467826
2023-11-22,0.8063124695415796,0.16426039703515447
2023-11-27,0.7579938308469354,0.03826207172512681
2023-11-28,0.7139070339939327,0.009596916456418147
2023-11-29,0.6646396472801183,0.008962344810463086
2023-11-30,0.6259229147858284,0.1426520978049093
2023-12-01,0.5989833191363535,0.3429928277987847
2023-12-04,0.6000888082687404,0.2941096877562746
2023-12-05,0.6237300160411886,0.0032379695489628117
2023-12-06,0.5887423606498348,0.1531823704694004
2023-12-07,0.5902641912246077,0.6298978916244111
2023-12-08,0.6283045226252263,0.1670466553151781
2023-12-11,0.6040777042963376,0.15341428368076918
2023-12-12,0.5818022075259683,0.2105720287390774
2023-12-13,0.5696062081839871,1.8382872388500837
2023-12-14,0.7520337591440011,0.06988436888161624
2023-12-15,0.7020384136985215,5.81442857422713e-05
2023-12-18,0.6558342330412592,0.20413428787033583
2023-12-19,0.6315949241648513,0.3421392971122406
2023-12-20,0.6266200739984017,2.188372267234586
2023-12-21,0.8786792226417351,1.0503727231369717
2023-12-22,0.8988098105592096,0.027512264838845273
2023-12-27,0.8292471649253523,0.020432861814981336
2023-12-28,0.7674792183745763,0.0013697853290200264
2023-12-29,0.7129730907732689,0.08011600255483528
2024-01-02,0.6824174359429528,0.32224477835098647
2024-01-03,0.6935881367963166,0.6478025697690661
2024-01-04,0.7462011695550343,0.11794221857468985
2024-01-05,0.7167391510071192,0.03327054941124563
2024-01-08,0.6688439003083745,1.964467264748458
2024-01-09,0.8274817151860225,0.02187422815195358
2024-01-10,0.7722754616117509,0.31922281350978454
2024-01-11,0.7430801437308516,0.004506179620715036
2024-01-12,0.6943747354267993,0.005635411108438449
2024-01-17,0.6482608284575712,0.31727661572517624
2024-01-18,0.6652273415201575,0.76855392291934
2024-01-19,0.7016714302120154,1.4977618839487146
2024-01-22,0.8041587245786832,0.04804518491033104
2024-01-23,0.7470592963489944,0.08509561911323896
2024-01-24,0.6995893000953808,0.006586928981960654
2024-01-25,0.6529138731454174,0.27526582126445276
2024-01-26,0.6370401155112434,0.00425101073080851
2024-01-29,0.6013769433581445,0.5667628718058193
2024-01-30,0.6284563194940409,0.0036099716593514567
2024-01-31,0.59367600316539,2.636353544505217
2024-02-01,0.9028549904755613,1.5416416086594509
2024-02-02,0.9591844442358445,1.1294951053283135
2024-02-05,0.9700937252292349,0.10185191675027874
2024-02-06,0.9090704084732537,0.053256912855014216
2024-02-07,0.8406669082919423,0.6736605356399015
2024-02-08,0.8336679638631345,0.0032537959255813757
2024-02-09,0.7719584291659797,0.32786126965819073
2024-02-12,0.7435957377434165,0.009013682260849679
2024-02-13,0.6962804569804149,1.8957460535624542
2024-02-14,0.8886352116562278,0.9090036525313914
2024-02-15,0.8939900789464335,0.3369074213914733
2024-02-16,0.8495316142322235,0.2318464463840616
2024-02-21,0.8209286505810934,0.015961833378300677
2024-02-22,0.7608125235158316,4.369307546000806
2024-02-23,1.0843422132985239,0.0012102538320818124
2024-02-26,0.9959559890247165,0.14393974992230132
2024-02-27,0.9374001824310441,0.029066687979496204
2024-02-28,0.8653753681881616,0.027540442057505093
2024-02-29,0.8076865435402529,0.27201132075307116
2024-03-01,0.7694643652561389,0.6361556198944269
2024-03-04,0.7712597652420192,0.014255752856553124
2024-03-05,0.7222219708510107,1.0496834975863976
2024-03-06,0.8149848415055865,0.26295695344895564
2024-03-07,0.7750795740356505,1.0509124880857976
2024-03-08,0.8151423741119838,0.42901491201791553
2024-03-11,0.815918998762892,0.01260833147345669
2024-03-12,0.7613876987949095,1.2408874066853997
2024-03-13,0.822270343624576,0.037109553236306124
2024-03-14,0.7713588650388489,0.08266896094959135
2024-03-15,0.7339625507075047,0.4230231336000243
2024-03-18,0.7487481738305302,0.39667124701856754
2024-03-19,0.7308027044796583,0.3173353986159256
2024-03-20,0.7077368881526778,0.7858406766005436
2024-03-21,0.7359931202470091,0.10441358464386258
2024-03-22,0.6921323754958776,0.019688911966461973
2024-03-25,0.6541184025824289,0.09361399267362232
2024-03-26,0.6349882315754903,0.07860856956870144
2024-03-27,0.6160140570476638,0.7384988503910606
2024-03-28,0.659186509976351,0.01245149566949695
2024-04-02,0.6179894171896602,0.5278586575005878
2024-04-03,0.671760651620857,0.011892502791585418
2024-04-04,0.6291021985196072,1.5403380514259948
2024-04-05,0.8049807916813773,1.2183855079821027
2024-04-08,0.8539840734723734,0.00140400981818819
2024-04-09,0.7922651148093716,0.020864342818830848
2024-04-10,0.7360970720206436,0.9028765873969035
2024-04-11,0.8077837633737912,0.550151819501742
2024-04-12,0.7950233402979567,2.148448801805936
2024-04-15,0.9759101417265693,1.462695717454223
2024-04-16,1.0462871499601702,0.04237934945238528
2024-04-17,0.9697367449554767,0.3360955777188625
2024-04-18,0.9352724081992397,0.04886759878186358
2024-04-19,0.8725930107091863,0.7738949015026932
2024-04-22,0.8997990559296832,0.7557435433609471
2024-04-23,0.8901137244116055,1.4145692570086095
2024-04-24,0.9370993163032367,0.0004536362315823754
2024-04-25,0.8652984550290137,0.21039965998390317
2024-04-26,0.8319014973469769,1.0317239553026933
2024-04-29,0.8582264627222341,0.10070518820880564
2024-04-30,0.7997407326538085,2.513985012849531
2024-05-01,1.0109484052412043,0.11842913813061685
2024-05-02,0.9478904050024369,0.825740183542767
