Date,forecast_volatility,realized_variance
2022-04-04,1.3468648057476316,0.06475307690784841
2022-04-05,1.2609248245602742,0.03442475349811706
2022-04-06,1.1816941154921148,2.5204876261918012
2022-04-07,1.2647667657547135,2.898923522487751
2022-04-08,1.3472103610223,0.13028705472497898
2022-04-11,1.2658037515844929,0.3728687265741837
2022-04-12,1.2133473361564817,3.3512507200878012
2022-04-13,1.3285569945684763,3.6577445693191843
2022-04-14,1.405594399525372,1.4795533352591361
2022-04-15,1.3756756010854088,0.08436972569623116
2022-04-18,1.2947331921020446,1.186200467869785
2022-04-19,1.2837499749792451,0.4751874182109609
2022-04-20,1.2244609789290632,0.7376247398201081
2022-04-21,1.1844738908974688,1.498329333717701
2022-04-22,1.1874543560327335,2.68495218782959
2022-04-25,1.2737715417887339,3.6723143937360923
2022-04-26,1.3896907598883652,0.16835832711588047
2022-04-27,1.3061824468814296,1.3948051217050257
2022-04-28,1.3041672206337294,3.003339296037177
2022-05-09,1.3570169290115284,6.5867709291467245
2022-05-10,1.580879368422075,0.33653256087200717
2022-05-11,1.4917083858657345,0.031578294414892676
2022-05-12,1.3935417326622226,3.2022978603557335
2022-05-13,1.4627318487503609,6.773464759822896
2022-05-16,1.635346800988102,0.20320571889752254
2022-05-17,1.5286075991822223,0.17946047309794502
2022-05-18,1.4319043702526775,0.8812685426393142
2022-05-19,1.3734724419479543,3.637012710574517
2022-05-20,1.466274928615145,1.6009069761712202
2022-05-23,1.433506709251839,0.9543089686367935
2022-05-24,1.3779798379043031,0.8889061159339815
2022-05-25,1.340271013421754,0.06933602253412231
2022-05-26,1.2622266949419194,0.0750014856458177
2022-05-27,1.192329788733538,0.43889455827402607
2022-05-30,1.1416401921938963,4.712644291843918
2022-05-31,1.3082200022244967,0.10759420024101676
2022-06-01,1.236334097235287,0.4234171144884771
2022-06-02,1.180429379850066,0.02573121695406139
2022-06-03,1.1158370902055534,1.5884104521373146
2022-06-06,1.1343542361341303,0.30729080132208
2022-06-07,1.084260487770504,0.010092354436308322
2022-06-08,1.0261511884784291,1.0684267938743268
2022-06-09,1.031154500846999,0.0018786138121348243
2022-06-10,0.9786846011077001,2.2684115446040782
2022-06-13,1.0884758680237667,9.32556874469344
2022-06-14,1.5120391613222062,1.7791380048309327
2022-06-15,1.4982026579819223,1.3156070619503608
2022-06-16,1.465084963492739,0.15856112294118316
2022-06-17,1.3740955506387302,3.194317401309041
2022-06-20,1.446378141957531,0.5496820954642437
2022-06-21,1.383259007858637,3.336845993595744
2022-06-22,1.435751398440119,0.13641327201567374
2022-06-23,1.352416576436289,0.006880174802789045
2022-06-24,1.2680833594632162,1.4835763083199387
2022-06-27,1.25792264829785,2.0209391471394005
2022-06-28,1.2740592456144955,0.43689047229737077
2022-06-29,1.2147959818354734,0.8269970367158392
2022-06-30,1.195849426141889,2.394198098131165
2022-07-01,1.2642106888521547,3.056561005054222
2022-07-04,1.3515183955196064,0.7018449011294005
2022-07-05,1.2953692783109336,1.052216047053972
2022-07-06,1.261685293287784,1.4458300124360395
2022-07-07,1.2690637326788536,2.1196140320232435
2022-07-08,1.2879103670186058,0.010118292197387888
2022-07-11,1.2100483491448213,1.2249144388798465
2022-07-12,1.195889228269114,3.203697521804207
2022-07-13,1.3049075379293813,0.28959156737680003
2022-07-14,1.2361069037782033,0.38413358883617654
2022-07-15,1.1789518158567707,0.29490156736347317
2022-07-20,1.1239047962707314,6.918440345004816
2022-07-21,1.39034445882841,0.19575432533178602
2022-07-22,1.3091310914089835,0.16064672504642852
2022-07-25,1.2349875630024092,0.6001085641777136
2022-07-26,1.2009014550019457,0.025318096644686004
2022-07-27,1.1354062035329504,0.04781537859466264
2022-07-28,1.074361403958673,0.12901554826456701
2022-07-29,1.022940107289693,0.002476882323671085
2022-08-01,0.9730054845867208,0.4722347374447048
2022-08-02,0.9517092439500343,2.056969385917885
2022-08-03,1.0534535546827544,0.2829272186637516
2022-08-04,1.0123557923761575,0.4673359574555636
2022-08-05,0.9860302371983999,0.7544295056628693
2022-08-08,0.9793379600308685,0.06763408953373294
2022-08-09,0.9355814530630931,0.7856070668062531
2022-08-10,0.9568016426465289,0.4188690650989818
2022-08-15,0.9483407218024152,1.2799427593898955
2022-08-16,0.9781904240272421,9.87642411320213e-05
2022-08-17,0.9330676337754715,1.4842405027484789
2022-08-18,0.9775542901069393,0.931128061091673
2022-08-19,1.0013897156258915,0.0016659270161424257
2022-08-22,0.9541725337971618,0.2214767638141031
2022-08-23,0.9313093040912512,1.4255356992545356
2022-08-24,0.9961735954796954,0.24079912410171161
2022-08-25,0.9692376996147546,0.33984568427911127
2022-08-26,0.9413902567807442,0.32321940439686964
2022-08-29,0.916039722959556,7.279333070584163
2022-08-30,1.3091786246807804,1.2752992340443419
2022-08-31,1.2838574912783478,0.13668906708975412
2022-09-01,1.216781000731329,2.380104346435138
2022-09-02,1.2794044369718958,0.0014775872932501835
2022-09-05,1.203594776198276,0.012771182192111444
2022-09-06,1.1370475756757052,0.0006240275985719329
2022-09-07,1.0756363477974695,0.5080182919589528
2022-09-08,1.0566642261932782,5.237200132931696
2022-09-09,1.264722551352064,0.2821405826239124
2022-09-12,1.2008171600632027,1.3307071096002299
2022-09-13,1.1931211092711402,0.06439600457507977
2022-09-14,1.1278075944341155,7.959511235998105
2022-09-15,1.4687057535015329,0.04232610105668418
2022-09-16,1.3754767100303706,1.236517889742394
2022-09-21,1.355729284261765,1.8623247568331536
2022-09-22,1.3683477082903912,0.34216217005643207
2022-09-27,1.305031025270395,0.2803388143463432
2022-09-28,1.2376283132238064,2.276266109294711
2022-09-29,1.289620409431246,0.8898362011541704
2022-09-30,1.250386407383144,3.43000216944496
2022-10-03,1.3547822099570717,1.1413101602370808
2022-10-04,1.3183633138191273,8.518503439621528
2022-10-05,1.5854429248880513,0.2249262600836623
2022-10-06,1.4876883315722338,0.49134279643633105
2022-10-07,1.4098364164397559,0.5144578066331195
2022-10-12,1.3511342151470085,0.00028031924746208637
2022-10-13,1.2700233166284125,0.3669084756597931
2022-10-14,1.2192942729154834,10.243884266653545
2022-10-17,1.5787980308328973,1.367640355229013
2022-10-18,1.5387006385613116,1.9895409478583
2022-10-19,1.5125040959196012,0.13846933650220705
2022-10-20,1.4201600458034775,0.8518729531184732
2022-10-21,1.376926812391099,0.18650331580616095
2022-10-24,1.3054638181387201,0.0980175943951942
2022-10-25,1.231310899136583,1.0316367395446266
2022-10-26,1.2058076632430186,0.4409765282955136
2022-10-27,1.156098022527198,0.09997578540343582
2022-10-28,1.1016738670639763,0.7773806943782869
2022-10-31,1.0960931194283638,3.110211967842252
2022-11-01,1.1919427538730147,0.10954472812033134
2022-11-02,1.1295009624813732,0.0031495537548534335
2022-11-07,1.0707082356892372,1.4359685386068228
2022-11-08,1.0878769291475943,1.5465189063616052
2022-11-09,1.1077023662289551,0.3137297068779683
2022-11-10,1.0731684574552567,0.9606547674227816
2022-11-11,1.0826831838731543,8.614013782141283
2022-11-14,1.4234145948195394,1.1394850751852794
2022-11-15,1.393229251484396,0.009107526972480373
2022-11-16,1.3083676328552267,0.018533217185760963
2022-11-17,1.2320960805328092,0.12200649447277649
2022-11-18,1.172325002708846,0.012174272018151725
2022-11-21,1.1109655172466402,0.02599563269090959
2022-11-22,1.0539664933081374,0.3719567637503503
2022-11-25,1.0186479623337303,0.12472103254316814
2022-11-28,0.9816954618779078,0.18138460148201038
2022-11-29,0.9531844503407568,0.23085428772313613
2022-11-30,0.9318349670388,0.04417947946407897
2022-12-01,0.8979355530525608,0.8372197292779084
2022-12-02,0.9098359379584546,2.5617991778060167
2022-12-05,1.0477628625869262,0.023373028209045233
2022-12-06,0.997092432106236,0.055248480348658424
2022-12-07,0.9529034343812017,0.5153439558975427
2022-12-08,0.9519036249602362,0.16422345410123393
2022-12-09,0.925818300461641,1.3862702403655525
2022-12-12,0.9650439466607807,0.044325120537687175
2022-12-13,0.9279341857876406,0.1626643948186243
2022-12-14,0.8964982998068437,0.5151324392518857
2022-12-15,0.8891354967604439,0.13829169376080733
2022-12-16,0.868717535136287,3.5636147978393704
2022-12-19,1.075677833761495,1.1176308500874126
2022-12-20,1.0936528948664996,6.19575640298124
2022-12-21,1.3651037945519884,0.46373508425025867
2022-12-22,1.3081395290296787,0.2063758195818564
2022-12-23,1.2376189361664856,1.0686827422709164
2022-12-26,1.2284088571390188,0.4202118600916345
2022-12-27,1.1759863807642472,0.025258487160895578
2022-12-28,1.112641121181947,0.16547929167517014
2022-12-29,1.0681412072399392,0.8864082192372942
2022-12-30,1.0733688456418946,1.0119377421825198e-05
2023-01-05,1.0203028848033382,0.16270052360672285
2023-01-06,0.9788584277975555,0.3492631162873603
2023-01-11,0.9517948007085204,1.0565262455299484
2023-01-12,0.9680026155881888,0.00020864839994594363
2023-01-13,0.9256512280625876,1.5791579711699493
2023-01-16,0.9987092066004521,1.3095742878627161
2023-01-17,1.0406144727592948,1.4827814374912194
2023-01-18,1.0653905021233523,6.078325167488923
2023-01-19,1.3045535391264755,2.104920138614255
2023-01-20,1.3365590697279566,0.3136621307462587
2023-01-23,1.267422919042828,1.7392579223048457
2023-01-24,1.2688776283199141,2.104312749161851
2023-01-25,1.2860682848939884,0.12277035436481425
2023-01-26,1.2147840166536485,0.01388325060911721
2023-01-27,1.1490066860756498,0.005237923013322317
2023-01-30,1.087849252826952,0.0344076166602328
2023-01-31,1.0334221493059317,0.15070207465671773
2023-02-01,0.9967471282840195,0.005230907486706745
2023-02-02,0.9507802052613596,0.04061755016575908
2023-02-03,0.9104976823041177,0.15304706156294173
2023-02-06,0.8801847227003278,0.4453132522703255
2023-02-07,0.8709938120970517,0.0008726524330922258
2023-02-08,0.8390532629048338,0.08167677939405459
2023-02-09,0.8197974572057919,0.006420312275388217
2023-02-10,0.7945963010462654,0.09832355963356636
2023-02-13,0.7747374639571983,0.7822728889924018
2023-02-14,0.8255763688280413,0.4065981217161568
2023-02-15,0.8217575556738465,0.1341388428088129
2023-02-16,0.8095513599008116,0.49706015330396813
2023-02-17,0.8140427072797797,0.44096091836047063
2023-02-20,0.8293613305521123,0.004670203616459982
2023-02-21,0.8010552347966841,0.04577184191568723
2023-02-22,0.7826140783420928,1.8263342862910918
2023-02-27,0.9093800279114808,0.011574207911404647
2023-02-28,0.8741443332653749,0.0061985410957528
2023-03-01,0.8406670004972009,0.06669116599087677
2023-03-02,0.8135434548567217,0.004121739871670946
2023-03-03,0.7884074537903831,2.391951689698648
2023-03-06,0.9212551315324233,1.2210151230195956
2023-03-07,0.9526199978843113,0.06373907974469728
2023-03-08,0.9123383660704554,0.22643035368010767
2023-03-09,0.8855602270672025,0.3933725704712511
2023-03-10,0.8720872338138695,2.850254776067621
2023-03-13,1.039530933304788,1.2348062042742538
2023-03-14,1.0711372562922847,4.925762432937097
2023-03-15,1.2948694762299544,0.0007470505995846011
2023-03-16,1.21605294888471,0.6513294595716594
2023-03-17,1.1866335662277976,1.4146492469431653
2023-03-20,1.1853158794877772,2.0451911102499607
2023-03-23,1.2355357377514278,0.02933116379561332
2023-03-24,1.166843445539874,0.01572216973043553
2023-03-27,1.1045338581357764,0.11155475033752447
2023-03-28,1.0504880246051,0.022647010008039425
2023-03-29,0.9985785757651204,1.74126805172311
2023-03-30,1.0451024833494462,0.1312859615166576
2023-03-31,1.0049572835482343,0.8580441305015719
2023-04-03,1.001905092787079,0.27215330811729954
2023-04-04,0.9672088690425797,0.12358665495000845
2023-04-05,0.9286994952995414,2.8575546398865215
2023-04-06,1.080050644751543,1.5184670132734779
2023-04-07,1.1203604502199151,0.027600956356343714
2023-04-10,1.0613024825551487,0.17497316329242762
2023-04-11,1.015102084276247,1.0877116017201565
2023-04-12,1.0230691724822545,0.32373354312889147
2023-04-13,0.988740495044274,0.06976204091465851
2023-04-14,0.9455040291572647,1.4113468158580575
2023-04-17,0.9830247681612302,0.005588486317030726
2023-04-18,0.9381654172558522,0.2539228857217717
2023-04-19,0.9101714765024372,0.03307144127512807
2023-04-20,0.8777710086055315,0.031491952595675596
2023-04-21,0.8449527290132745,0.1061153860823763
2023-04-24,0.8270942170671485,0.010403907154389599
2023-04-25,0.7991551850372868,0.008614226095408298
2023-04-26,0.7742574121532672,0.5096959724029643
2023-04-27,0.8019999918755374,0.020999749856120895
2023-04-28,0.7771086251862632,1.9363034821248963
2023-05-01,0.8839978974676399,0.8466276731005147
2023-05-02,0.8987828357938719,0.01423645484237823
2023-05-09,0.8625712164875716,1.013645339608926
2023-05-10,0.8912665255041983,0.17090052842729062
2023-05-11,0.8728457382313225,0.0002431031146381175
2023-05-12,0.8397588676063954,0.7993562406497965
2023-05-15,0.8586370511619225,0.6507911383374954
2023-05-16,0.8648651413173192,0.5308804034361216
2023-05-17,0.8625033927788369,0.6992651982194571
2023-05-18,0.871028330590467,2.507626724230583
2023-05-19,0.9880470953882532,0.5834010761733757
2023-05-22,0.9712030651155337,0.8096761664542077
2023-05-23,0.9695309265741705,0.17305122745842774
2023-05-24,0.9413949802443048,0.7966788374971885
2023-05-25,0.961957503688687,0.14846300199722165
2023-05-26,0.9247380559390536,0.13931470661322895
2023-05-29,0.8914151491588354,1.0421537812968005
2023-05-30,0.916117824164584,0.09149966614491109
2023-05-31,0.8812558851183345,2.003209055841226
2023-06-01,0.993719507741412,0.7033253463111608
2023-06-02,0.9828944944810767,1.4413948199434827
2023-06-05,1.0147284862687267,4.731251057484446
2023-06-06,1.2098053272888887,0.799425644189824
2023-06-07,1.1745988518639672,3.390023305607225
2023-06-08,1.2963233494096889,0.7351997627176555
2023-06-09,1.261040774691081,3.8126668623984026
2023-06-12,1.3548830964518654,0.27237308393101695
2023-06-13,1.2794046759755304,3.1916718345754105
2023-06-14,1.3420766988158248,2.1156356948852606
2023-06-15,1.3472908989303107,0.0025560269258387753
2023-06-16,1.2643275414563822,0.43112638903649075
2023-06-19,1.2057483836287106,1.0016498521297956
2023-06-20,1.1975741011732919,0.003067814717268364
2023-06-21,1.1291933792966993,0.30937147598234865
2023-06-22,1.0803816759366143,0.8618853158744831
2023-06-23,1.0829850780152293,2.1423092114838753
2023-06-26,1.1589817118075165,0.06384824119387048
2023-06-27,1.1007732172315143,0.24205623668967044
2023-06-28,1.0613192652047914,3.980025892113536
2023-06-29,1.2073403674221355,0.01461429464479637
2023-06-30,1.1382725054291394,0.01844182843777144
2023-07-03,1.0789733570429398,2.8423771197417227
2023-07-04,1.1648826379959047,0.970050331631105
2023-07-05,1.1608598729747346,0.0630536869813652
2023-07-06,1.1026973131768254,2.928636440227452
2023-07-07,1.2156005478510792,1.3934982133410314
2023-07-10,1.2265470143191797,0.37865278622219484
2023-07-11,1.1804987783028669,0.0018477406095146675
2023-07-12,1.114432556795998,0.6553156738859701
2023-07-13,1.0991011944381022,2.182321809670943
2023-07-14,1.1484820410155248,0.007503477640864746
2023-07-19,1.0872304685540317,1.5128825094280698
2023-07-20,1.1049675826177472,1.5385127122971591
2023-07-21,1.142223071133946,0.3305720480714513
2023-07-24,1.103593845427164,1.4896218180157272
2023-07-25,1.117507359255375,0.003178046898632855
2023-07-26,1.059016385031225,0.0018805827161675762
2023-07-27,1.006477759503673,0.46206346273536747
2023-07-28,0.980761522755795,0.16153684598039958
2023-07-31,0.950408048881484,1.5695008844903735
2023-08-01,0.9953532343122321,0.8341703869339668
2023-08-02,0.9914122957929361,5.399038945627957
2023-08-03,1.2596323132509013,2.859199487398541
2023-08-04,1.336025948912225,0.010820946451514157
2023-08-07,1.25377660082151,0.036793900771342355
2023-08-08,1.180965014189668,0.1442310712816429
2023-08-09,1.1199590145368106,0.28689994340553215
2023-08-10,1.0814865615860934,0.6935700472011784
2023-08-15,1.0583709835702115,0.3099329648795449
2023-08-16,1.018609855183494,2.1759638123139258
2023-08-17,1.1084222888976276,0.1973839701549641
2023-08-18,1.0655731065506326,0.3087387386038724
2023-08-21,1.0351757475489962,0.1329379940292007
2023-08-22,0.989552096214116,0.8425142062544895
2023-08-23,0.9872140839618028,0.23120756638395057
2023-08-24,0.951857898975306,0.7421368539756779
2023-08-25,0.9493525929702676,4.303985017013366
2023-08-28,1.1733018531392516,2.9271377250697355
2023-08-29,1.2436478166064457,0.03131709780356794
2023-08-30,1.1718015595126008,0.1088297155687839
2023-08-31,1.1105164529937306,0.7748792982168564
2023-09-01,1.0876617851886108,0.07808729118197684
2023-09-04,1.0341241270022898,0.4848408841232854
2023-09-05,1.0063828392785092,0.08750424885417944
2023-09-06,0.9619052135657498,0.37991301484248624
2023-09-07,0.9375698916196064,0.569643980656276
2023-09-08,0.9429366424847536,1.372432760892753
2023-09-11,1.0003037090106413,0.18271245644604428
2023-09-12,0.9695489149769877,0.894967565204938
2023-09-13,0.9729811958023444,0.0455152451899845
2023-09-14,0.9348149529592956,1.9639740017206737
2023-09-15,1.0040636358557833,1.1977310809119257
2023-09-20,1.018454230919323,0.436119516153654
2023-09-21,1.0028892255260378,1.9057041774776478
2023-09-22,1.0801165907811057,0.2694039566921757
2023-09-25,1.045431719398538,0.7204966775116622
2023-09-26,1.0285246529788203,1.251696653908149
2023-09-27,1.0621017739074166,0.03089454616518227
2023-09-28,1.0094630528818136,2.4169654716131386
2023-09-29,1.113789814509491,0.002186581090652163
2023-10-02,1.0560691988997362,0.0944141033378708
2023-10-03,1.0123796227534712,2.745821630103162
2023-10-04,1.1335835110694188,5.301841994862642
2023-10-05,1.3507029847623953,3.171094417227727
2023-10-06,1.3987388691999618,0.06759742053828406
2023-10-11,1.3160453699697459,0.3559859985319297
2023-10-12,1.2497453786097426,3.0018718679037724
2023-10-13,1.307868721083365,0.30399912060758366
2023-10-16,1.2486800353718257,4.218409778387596
2023-10-17,1.387017250601593,1.43298863703284
2023-10-18,1.357057892033683,3.745485097264557e-05
2023-10-19,1.2743079429825925,3.714406195802117
2023-10-20,1.3841916964688823,0.29852217746771886
2023-10-23,1.316306639397156,0.6965768380886264
2023-10-24,1.2766332489410965,0.04095559379944425
2023-10-25,1.2025137592985875,0.44357575505741154
2023-10-26,1.1527939629931159,4.6649331803572975
2023-10-27,1.3341519141013491,1.6029920323297335
2023-10-30,1.3186997128861533,0.913062225750596
2023-10-31,1.289663689438103,0.27666664621171666
2023-11-01,1.2234816216800009,5.6576324773441415
2023-11-02,1.3984442630194303,1.2010868331917617
2023-11-07,1.3577961824904974,1.8063286195112374
2023-11-08,1.3657691378073749,0.1068951362976715
2023-11-09,1.2900940789829443,2.1938126608898676
2023-11-10,1.306079942375547,0.05773862779582184
2023-11-13,1.2335884949236233,0.0027232411562448542
2023-11-14,1.1632835898330502,0.11527243040964893
2023-11-15,1.1033825935854036,6.19149088673593
2023-11-16,1.3328840528579604,0.0810442019598289
2023-11-17,1.2595337334544954,0.23030347542604176
2023-11-20,1.1950541868995266,0.3466831467155781
2023-11-21,1.151910767850881,0.01031379635281476
2023-11-22,1.091876261501769,0.08552795125241971
2023-11-27,1.038535104189133,0.28126614265695576
2023-11-28,1.0099543669950357,0.013808582522228833
2023-11-29,0.9647005192500973,0.06826154208792948
2023-11-30,0.929202851903626,0.24598067179600838
2023-12-01,0.9016455952132507,0.02739414878333374
2023-12-04,0.8696205298513575,0.36091664176286237
2023-12-05,0.8698008280727196,1.9044629470429684
2023-12-06,0.9770737805209024,4.09580829325963
2023-12-07,1.1476621163355785,3.1415872140283683
2023-12-08,1.2590163401881376,2.8541106234430034
2023-12-11,1.3336557207012008,2.2105691926091926
2023-12-12,1.3441254482878235,0.0250087014470043
2023-12-13,1.2618352694030799,0.06317051837552874
2023-12-14,1.1894873878076693,0.53564779938342
2023-12-15,1.1571109922455278,0.7500014303030275
2023-12-18,1.1271178656774028,0.4144301813572099
2023-12-19,1.0956220365510292,1.947873289286529
2023-12-20,1.1333623893309404,1.8632023818119259
2023-12-21,1.1602834064532814,2.5691348901015933
2023-12-22,1.2400893639932218,0.007431807678351415
2023-12-25,1.1685303538355947,0.06547276224841567
2023-12-26,1.1060957804571292,0.024245722199041336
2023-12-27,1.0487583703862609,1.2561591556618377
2023-12-28,1.0593919001926326,0.17753545024491307
2023-12-29,1.0211633730685414,0.050719046068187966
2024-01-05,0.9779751853007161,0.07150405972946226
2024-01-10,0.9359944210799669,3.9591980235162696
2024-01-11,1.1115310032103283,3.0635561809578484
2024-01-12,1.1994943569545573,2.229298223513755
2024-01-15,1.232112122122949,0.8253164506620482
2024-01-16,1.1956802340290766,0.6245552516398194
2024-01-17,1.1677205798069485,0.15828530893884601
2024-01-18,1.1158266590206194,0.0010653837802777296
2024-01-19,1.0579438388622153,1.9373270273955898
2024-01-22,1.1014860793357355,2.5919670795558885
2024-01-23,1.16876101072017,0.006467228703899866
2024-01-24,1.1060502924715099,0.6405068384632925
2024-01-25,1.0911879146961132,0.0007599928576784277
2024-01-26,1.035410923386569,1.8186756360980356
2024-01-29,1.1003362074284488,0.5908725487301311
2024-01-30,1.0698225184237031,0.011656726575558114
2024-01-31,1.0162567432326575,0.37269684252503626
2024-02-01,0.9851738741743143,0.5797813102570538
2024-02-02,0.9838310611729956,0.16495922438345567
2024-02-05,0.9459773720483641,0.29266804014738157
2024-02-06,0.9192744588034493,0.2848199732573263
2024-02-07,0.9067452671567334,0.012706390716001999
2024-02-08,0.8731553086088595,4.149940163674885
2024-02-09,1.0763061143297898,0.008569448872894554
2024-02-14,1.02194605290925,0.474632342820544
2024-02-15,1.0084853941348755,1.4365787279226108
2024-02-16,1.0347448375915569,0.7383645900747833
2024-02-19,1.020231706780026,0.0019197281002239135
2024-02-20,0.9729683986378949,0.07724110328162843
2024-02-21,0.9379993839754148,0.07011456025852451
2024-02-22,0.9065289923638215,4.677390891238735
2024-02-27,1.1244403187505532,0.00021915881151254258
2024-02-28,1.0654953033578787,0.006444647555852639
2024-02-29,1.0142886557896,0.011399707000880617
2024-03-01,0.9692623509375046,3.547030717168485
2024-03-04,1.1114701479469788,0.24591890947721753
2024-03-05,1.0633926782674137,0.0008368930148278009
2024-03-06,1.0118763663042676,0.0002916894280011949
2024-03-07,0.965772376844303,1.5251875107211836
2024-03-08,1.0265804514812316,0.05180309118456895
2024-03-11,0.9796357773715989,4.894908074596328
2024-03-12,1.2177372620716955,0.003505138882088353
2024-03-13,1.1506961525688542,0.06867993377550588
2024-03-14,1.0960238075061657,0.08265501953172132
2024-03-15,1.043371883532972,0.06622355777035573
2024-03-18,1.0003684824684564,6.933916925968374
2024-03-19,1.2871878605756868,0.4356191015501506
2024-03-22,1.228803366490967,0.03173012499023641
2024-03-25,1.1612472522644697,1.3613929260272835
2024-03-26,1.1777406349894923,0.0015856608673329488
2024-03-27,1.115763398143959,0.8076873383676919
2024-03-28,1.094424432270067,2.1596612170566982
2024-03-29,1.1635947235724997,0.2500688772254367
2024-04-01,1.1113665748968922,1.9961604870400496
2024-04-02,1.1687461197792948,0.00809160129619136
2024-04-03,1.1070673786754373,0.9531804790389751
2024-04-04,1.1097850368234192,0.6578580987932713
2024-04-05,1.082311759881325,3.9336079267245116
2024-04-08,1.2410800187161573,0.8212392824434617
2024-04-09,1.2048876897195862,1.1601024720636481
2024-04-10,1.1880160530355703,0.23250694485036735
2024-04-11,1.140291426089983,0.1240765693938463
2024-04-12,1.0912874702971185,0.04200586322673674
2024-04-15,1.0383825864249747,0.5451703227377038
2024-04-16,1.0273036125313832,3.842878978342442
2024-04-17,1.1951760434256153,1.7767497243092008
2024-04-18,1.2263190513754707,0.09615578901018294
2024-04-19,1.1618672002926798,7.245659803512914
2024-04-22,1.4416757696060218,0.9878293024880068
2024-04-23,1.3887580376977737,0.09171181491252835
2024-04-24,1.3084553189364996,5.707257677789931
2024-04-25,1.4577903187500432,4.778398626438921
2024-04-26,1.5681088009321493,0.6571800969085576
2024-05-01,1.489308028180448,0.1178347985265516
2024-05-02,1.4046517565218912,0.009856958427745076
2024-05-08,1.3222367697681132,2.698441243711916
2024-05-09,1.3736264008526422,0.1133307111779191
2024-05-10,1.300281274886242,0.16533408621924262
2024-05-13,1.2312798762226633,0.016888346730307414
2024-05-14,1.1658056203607923,0.21296357789385734
2024-05-15,1.1118511997116174,0.005979793364840076
2024-05-16,1.0554126339253025,1.9124659756729088
2024-05-17,1.0971234910292667,0.11696906407545934
2024-05-20,1.0521129409834633,0.5258864409047389
2024-05-21,1.025370225176483,0.09902151486262357
2024-05-22,0.9868913323720777,0.723302311896555
2024-05-23,0.9943358353137374,1.5648910538794891
2024-05-24,1.029113913138422,1.3826649912945168
2024-05-27,1.068293408167966,0.4288476112869741
2024-05-28,1.0351317626980694,0.013188991912493675
2024-05-29,0.9892521373682318,0.5947489361556567
2024-05-30,0.9881025170710971,1.722585781877705
2024-05-31,1.0539344391861338,1.2846577879762182
2024-06-03,1.0646954525793477,1.263886982064134
2024-06-04,1.0726956584434477,0.04843826472292926
2024-06-05,1.025759515149723,0.8068236350268495
2024-06-06,1.0320617500676232,0.3055220906559558
2024-06-07,0.9972411617190258,0.002561147035741792
2024-06-10,0.9542274527974381,0.8309002580431871
2024-06-11,0.9565721500778462,0.06111693517098298
2024-06-12,0.9185708701316805,0.4377723144451828
