Date,Stock,Alpha,Beta,R_squared
2010-07-14,NEE,0.00046300840133180464,0.6534144916622583,0.3875563096140787
2010-07-14,LIN,0.00043710663921607567,0.8515013592409313,0.6502202484049187
2010-07-15,AAPL,0.0018272689680535754,1.126394808683981,0.5315713386261693
2010-07-15,UNH,-0.00010878450938114445,0.6394509389868885,0.24137220540137005
2010-07-15,JPM,-0.00021554457915654734,1.3128497661056568,0.670701477842469
2010-07-15,GOOGL,-0.0010385544243248237,0.9155403808594563,0.4690230007588697
2010-07-15,AMZN,4.048861704559364e-06,1.044191570973519,0.3766953049802637
2010-07-15,UNP,0.0009952444900380745,1.1393680126877184,0.6603886723911174
2010-07-15,PG,0.0004050568452744521,0.47231067303883584,0.4328704726585232
2010-07-15,XOM,-0.0009424311429281587,0.8165103419594224,0.7357205856432484
2010-07-15,NEE,0.0006057670941966524,0.6547568125078419,0.3839500303419341
2010-07-15,LIN,0.00034916553258196857,0.8474021101727082,0.6500284071411717
2010-07-16,AAPL,0.0020828785575346975,1.0996284294895535,0.523933255034793
2010-07-16,UNH,-0.0002858783564735559,0.6359881501687693,0.24903806168281273
2010-07-16,JPM,-0.0002663211848530155,1.3115617334500809,0.6782133322224608
2010-07-16,GOOGL,-0.0013857061755385453,0.9684005297206066,0.4842509378942089
2010-07-16,AMZN,0.00013201904664510676,1.04715073242373,0.3876781587819115
2010-07-16,UNP,0.0010364443932851064,1.1622886275424487,0.679080096803296
2010-07-16,PG,0.0004166351604491589,0.47142863532886864,0.440245558347405
2010-07-16,XOM,-0.000923672739651085,0.8150467082028059,0.7415264524650051
2010-07-16,NEE,0.0009389644935791795,0.6454726752613654,0.39977352986724135
2010-07-16,LIN,0.0005498651287106805,0.8501025978701914,0.6759990992731215
2010-07-19,AAPL,0.0019256246902698252,1.0891214757262224,0.5119239502447281
2010-07-19,UNH,-0.00034509390663787793,0.6495752030072293,0.25824216338658956
2010-07-19,JPM,-0.000258833484413345,1.3059578930722886,0.6757677005828262
2010-07-19,GOOGL,-0.0012712063748116843,0.9690037511495695,0.4827916240873952
2010-07-19,AMZN,0.00010186799006310578,1.0537775757381909,0.3902375664301363
2010-07-19,UNP,0.0009232587248406501,1.1581580423684246,0.6736182929944002
2010-07-19,PG,0.00043225575757732486,0.4662208315544853,0.4350210119766902
2010-07-19,XOM,-0.0009045662549811001,0.8171772852907448,0.7413169022829136
2010-07-19,NEE,0.0007920721178471038,0.6534879551125553,0.4100470969187767
2010-07-19,LIN,0.0004469030560426366,0.8529350485804109,0.6780954814894704
2010-07-20,AAPL,0.0017872254543390832,1.0784415713512114,0.5136664191736104
2010-07-20,UNH,-0.000666960649146524,0.6268521677662798,0.2522601518923343
2010-07-20,JPM,-4.6869743733755356e-05,1.3211362989671636,0.6883678044826598
2010-07-20,GOOGL,-0.0010988966121822834,0.979909307428593,0.4819191457115326
2010-07-20,AMZN,9.491003282097102e-05,1.053933142828841,0.38982850750829867
2010-07-20,UNP,0.0010922163149976046,1.170008987418309,0.6815204231885235
2010-07-20,PG,0.00034499849740525333,0.4600882406412882,0.43091472149014354
2010-07-20,XOM,-0.0008418007681922747,0.8216419589097064,0.7449453476271257
2010-07-20,NEE,0.0007343114785031949,0.6499241229297207,0.4055673939151029
2010-07-20,LIN,0.0005867353992580229,0.8625073672165838,0.6837257702752428
2010-07-21,AAPL,0.0020025263184123864,1.063258410176917,0.5030490567073385
2010-07-21,UNH,-0.0005576471857975098,0.6199765104081117,0.24918537794782758
2010-07-21,JPM,-0.00027649296687416703,1.3360590441088571,0.6949969964090965
2010-07-21,GOOGL,-0.0010481369451444235,0.9762955926832719,0.4805077330918006
2010-07-21,AMZN,5.706277330673308e-05,1.0572367379851644,0.3916346091291393
2010-07-21,UNP,0.0012733830312043068,1.1587219861716864,0.6815854654747404
2010-07-21,PG,0.0004002359847010589,0.45719793996797164,0.43179147356149483
2010-07-21,XOM,-0.0007872791053312343,0.8187378605062064,0.7469160013264622
2010-07-21,NEE,0.0008022953964054948,0.6464552030137836,0.40607978537754286
2010-07-21,LIN,0.0006285003296941157,0.8588602934980826,0.6804203374551627
2010-07-22,AAPL,0.0019382643299404568,1.0572732280738297,0.5013785778141062
2010-07-22,UNH,-0.0003516927435939384,0.5908494932824824,0.23911152282112902
2010-07-22,JPM,-2.2550525438992425e-06,1.2960304683454842,0.7041816804095544
2010-07-22,GOOGL,-0.0012836115158814689,0.9918587049711636,0.4963913446895727
2010-07-22,AMZN,-0.00016598516322629379,1.0794376507824652,0.4078601085503969
2010-07-22,UNP,0.0010541686186726848,1.2208402119716264,0.7363291645185219
2010-07-22,PG,0.0003632467401823503,0.44931916944942923,0.42341399040764394
2010-07-22,XOM,-0.0007370252064509282,0.8194539562904722,0.7484065917812899
2010-07-22,NEE,0.000849527305819163,0.6386204904017327,0.4027307880511649
2010-07-22,LIN,0.0006580008261936432,0.8633633181603183,0.6836269195176864
2010-07-23,AAPL,0.0021078283108359945,1.025329877403925,0.48889014774917205
2010-07-23,UNH,-0.0005349187113994467,0.6038970435441474,0.2449513044204482
2010-07-23,JPM,4.735146875408161e-05,1.291063322193341,0.698833695097737
2010-07-23,GOOGL,-0.0009847547087314084,0.9588269298757791,0.4875862437068017
2010-07-23,AMZN,-0.00017940321321120343,1.0546019150429706,0.39152643385540853
2010-07-23,UNP,0.0011112792616717504,1.2261405424702359,0.7329201835673178
2010-07-23,PG,0.00025553869844600934,0.4692360687840851,0.45220129135409226
2010-07-23,XOM,-0.0008240267468224198,0.8295823510217714,0.7532340539902347
2010-07-23,NEE,0.0008339311167994587,0.6309738916148071,0.39184473860313507
2010-07-23,LIN,0.0006702432721209105,0.8679191699420331,0.6813439672587105
2010-07-26,AAPL,0.0018343375186744774,1.0138671187068717,0.4858559505647846
2010-07-26,UNH,-0.0003828308330993556,0.6111282605242733,0.24940535596154378
2010-07-26,JPM,8.245659228297604e-05,1.2918244407376305,0.700229939282515
2010-07-26,GOOGL,-0.0008981282864546418,0.9585290175563859,0.4927224591714292
2010-07-26,AMZN,-0.00018082524269476022,1.0509562245809907,0.39069031845253255
2010-07-26,UNP,0.0012382852792202888,1.231490566117698,0.7358358134213758
2010-07-26,PG,0.00027146767149959633,0.47083551344670405,0.4541474383531595
2010-07-26,XOM,-0.0007406896984193854,0.8327649832799313,0.7569010111534905
2010-07-26,NEE,0.0008748963333613453,0.6304126867539298,0.39405484416132486
2010-07-26,LIN,0.0005387576896569728,0.8625797574959982,0.6811702881260658
2010-07-27,AAPL,0.0018351319201489183,1.016975091047888,0.48708010258215817
2010-07-27,UNH,-0.0004412764116588497,0.6086300739263585,0.245709080596186
2010-07-27,JPM,0.00026809783884238446,1.2886973716937404,0.700763567901961
2010-07-27,GOOGL,-0.0009060422925309017,0.96031354385228,0.4936245898933409
2010-07-27,AMZN,-0.00024531309684160487,1.0506736203743685,0.38969023840270967
2010-07-27,UNP,0.0010541181957384393,1.233989261751905,0.7360845880930376
2010-07-27,PG,0.00031924644715154726,0.471228154068771,0.45142452884833895
2010-07-27,XOM,-0.000721327828432793,0.8337139429447299,0.7559307292469621
2010-07-27,NEE,0.000753761377575633,0.6368162129595109,0.4127261171301756
2010-07-27,LIN,0.0006047416210458331,0.861179997599069,0.6814616179804589
2010-07-28,AAPL,0.001756734252748571,1.0185760088224527,0.48771407186310933
2010-07-28,UNH,-0.0006985588689277862,0.6071590680553474,0.24802295920949624
2010-07-28,JPM,0.00012756162239979774,1.2855358402304267,0.7038346738328708
2010-07-28,GOOGL,-0.0009501703548707138,0.9641707604809064,0.49500263584578585
2010-07-28,AMZN,-0.0003675014488070485,1.0438218243121211,0.3898075017113871
2010-07-28,UNP,0.0012205865825131118,1.234242815668914,0.7381671138249778
2010-07-28,PG,0.0002974031210391979,0.47236262243888816,0.45245958509444006
2010-07-28,XOM,-0.000588234483882134,0.8332116535233361,0.7568054057694857
2010-07-28,NEE,0.0006152841172002137,0.6384535698844137,0.4132842178779329
2010-07-28,LIN,0.0009130338889058467,0.8640237072011654,0.7048373175855522
2010-07-29,AAPL,0.0019488454603083126,1.0034067637742394,0.48897210140871805
2010-07-29,UNH,-0.0007484733017092719,0.6126750875900746,0.2514325382444794
2010-07-29,JPM,5.773433507354648e-06,1.2947103142586909,0.7103043989217056
2010-07-29,GOOGL,-0.0008750319305355252,0.9612178872374688,0.49168540744998845
2010-07-29,AMZN,-0.0006581753908913725,1.064229963328098,0.4079720537664745
2010-07-29,UNP,0.001403417983652247,1.2219901104391229,0.7420203716697908
2010-07-29,PG,2.4872668035187608e-05,0.486310887334032,0.47348823997696754
2010-07-29,XOM,-0.0006364264007704125,0.8350335144134556,0.7559068176458448
2010-07-29,NEE,0.0006169244848728509,0.6358827653979162,0.4101320447573569
2010-07-29,LIN,0.0008883528690093855,0.8650348201999286,0.704148025507925
2010-07-30,AAPL,0.0021303101491256474,0.9893110092618344,0.4885641724911871
2010-07-30,UNH,-0.0006947177504462224,0.6098040432571684,0.24881099202075108
2010-07-30,JPM,1.8289913297139217e-05,1.2948622931974292,0.7091112998095859
2010-07-30,GOOGL,-0.00089482550017115,0.9628543345048158,0.4912085480466363
2010-07-30,AMZN,-0.0006407258859409959,1.0677879556835137,0.4079204477382028
2010-07-30,UNP,0.001469032965381906,1.2192964725548687,0.7403408638388157
2010-07-30,PG,-6.595259591790618e-05,0.4881600303732439,0.4714910996638282
2010-07-30,XOM,-0.0007296940846163786,0.836099538359408,0.7515653791700644
2010-07-30,NEE,0.0005729711980531104,0.6366128081536737,0.40896616553586174
2010-07-30,LIN,0.000995456389136675,0.8635115776948039,0.698709255426767
2010-08-02,AAPL,0.002108429219545388,0.9851274693742483,0.48913071378822015
2010-08-02,UNH,-0.0005116041039844277,0.6328871483646404,0.262616391333076
2010-08-02,JPM,7.075528837686358e-05,1.301121331566939,0.7133938762566185
2010-08-02,GOOGL,-0.0009020930022285473,0.9590620677938055,0.49202552964936785
2010-08-02,AMZN,-0.00015722808025365066,1.1099305275564137,0.4644632195635471
2010-08-02,UNP,0.0013385498532553614,1.2048994484047082,0.7387379792547895
2010-08-02,PG,-3.4846485820416324e-05,0.4922327495187036,0.47806895778134895
2010-08-02,XOM,-0.0006954155105316042,0.8457921142458862,0.7520534585060559
2010-08-02,NEE,0.0007126859658472175,0.6551994610840872,0.4201012798096686
2010-08-02,LIN,0.000891339957180434,0.8512714743118849,0.6941019383376391
2010-08-03,AAPL,0.002195800599521974,0.9889229696979649,0.4904563775805225
2010-08-03,UNH,-0.00039430017625132537,0.6135577266880845,0.24407843945314467
2010-08-03,JPM,-4.5122519161982724e-05,1.2988005139034773,0.7116604903165527
2010-08-03,GOOGL,-0.0007565151596545543,0.9658173329011365,0.4965399120568843
2010-08-03,AMZN,0.00019563333374829524,1.1147312042309983,0.46351918153644467
2010-08-03,UNP,0.001449879539105325,1.2062534833540708,0.7376926038181215
2010-08-03,PG,-0.00035723473431836295,0.49489613199133375,0.44278987981954265
2010-08-03,XOM,-0.0005741288482632551,0.8405191210461345,0.7381930152969225
2010-08-03,NEE,0.0007040143920484691,0.6566365539218904,0.4198408261448
2010-08-03,LIN,0.0009540105873016424,0.8537584058116776,0.6950532570413948
2010-08-04,AAPL,0.001998176616664651,0.9924497856096487,0.49671124250816245
2010-08-04,UNH,-0.0001605927853568877,0.6124279601053477,0.24496738893391423
2010-08-04,JPM,-7.353100638716335e-05,1.2978055519070282,0.7112903312797791
2010-08-04,GOOGL,-0.000728949422094196,0.9798043649985515,0.5013283759837663
2010-08-04,AMZN,0.00035608919821433977,1.1281042211418042,0.46177908800085155
2010-08-04,UNP,0.00137640539340347,1.2064457051709545,0.7381062298704921
2010-08-04,PG,-0.00042202911690408524,0.49186891782117315,0.4367078151241367
2010-08-04,XOM,-0.0006086747483689968,0.838904783461636,0.7366738885894686
2010-08-04,NEE,0.000652286937658807,0.6541417096822546,0.4170414813253166
2010-08-04,LIN,0.0009697185215735653,0.8536700037594734,0.6951573874359798
2010-08-05,AAPL,0.0020173995055960733,0.9816895059045393,0.47999419430740065
2010-08-05,UNH,2.9445871073935517e-05,0.6008725247985336,0.2282218755688753
2010-08-05,JPM,5.290200758763914e-06,1.2855645620644767,0.6986844257923771
2010-08-05,GOOGL,-0.0007311560874631425,0.9869768281858402,0.4934066942778227
2010-08-05,AMZN,0.00030816260452985137,1.1399083515674044,0.4559274130100751
2010-08-05,UNP,0.0013973674259316242,1.2120924363448473,0.7303253173394895
2010-08-05,PG,-0.0003343718643304232,0.4847730357002247,0.41768506280416884
2010-08-05,XOM,-0.0005826732963033206,0.8361774704645584,0.726374965048445
2010-08-05,NEE,0.0006763960189069228,0.6419136885406177,0.39741509334521263
2010-08-05,LIN,0.001019330573285864,0.8466970727204862,0.6823721577406383
2010-08-06,AAPL,0.001875546961828279,0.9816311940406978,0.48220281792982034
2010-08-06,UNH,4.675725463586944e-05,0.6000453206944701,0.22783707860968727
2010-08-06,JPM,-8.333402290280597e-05,1.2891765198525236,0.6971742152896729
2010-08-06,GOOGL,-0.0008751347710922186,0.9888573558463045,0.49386805093889885
2010-08-06,AMZN,0.0002963277891258975,1.1373705563909813,0.45528947298329236
2010-08-06,UNP,0.001260774282613224,1.2116682463404043,0.7339573093337757
2010-08-06,PG,-0.0002760767476936603,0.4838256780651455,0.41628244163046446
2010-08-06,XOM,-0.0006463581712425017,0.8379169954754055,0.7252020145812459
2010-08-06,NEE,0.000877915811033506,0.6406686961571034,0.3989332268563205
2010-08-06,LIN,0.0010493611908305315,0.8489345902063188,0.6858438612690516
2010-08-09,AAPL,0.0018832973083672746,0.9808402931667874,0.48135533404894715
2010-08-09,UNH,2.8384488700640158e-05,0.5996917204317707,0.2272702630917106
2010-08-09,JPM,-0.00020427802184379108,1.2818060893781718,0.6880768689619666
2010-08-09,GOOGL,-0.000928783476596384,0.9947827397623781,0.49775190327947205
2010-08-09,AMZN,0.0002519475084327023,1.138027070290681,0.4551424630614682
2010-08-09,UNP,0.0013984663608658618,1.2090418343356606,0.7340881556728593
2010-08-09,PG,-0.00023946782317690624,0.4842900863195971,0.41584599842707337
2010-08-09,XOM,-0.0006668485098051466,0.841167935696419,0.7272218072774304
2010-08-09,NEE,0.0008685118789486266,0.636068493650765,0.39458594796052915
2010-08-09,LIN,0.0010404351998911164,0.8528939473003913,0.6877716693192041
2010-08-10,AAPL,0.0018656170968942955,0.984492778440516,0.4817113909123695
2010-08-10,UNH,-6.554621867750396e-05,0.5939334764473371,0.22377233207414438
2010-08-10,JPM,-0.00029702863396471006,1.2830423341697197,0.6862984842650165
2010-08-10,GOOGL,-0.0008583031653962203,0.9974052871068804,0.4981040011236245
2010-08-10,AMZN,0.00040564886818345155,1.1362197129977427,0.4515103983630615
2010-08-10,UNP,0.0014214900325031099,1.2116029975043605,0.7341703790922192
2010-08-10,PG,-0.00021205873385687332,0.47780673036851734,0.4063953734427368
2010-08-10,XOM,-0.0007173351988358243,0.8401325470958159,0.7257592949590417
2010-08-10,NEE,0.0010676863688095317,0.6444020088781441,0.40474638564088283
2010-08-10,LIN,0.0010426591022531188,0.850755903348226,0.6855574794636985
2010-08-11,AAPL,0.0018215543000808226,0.9974296161158727,0.4965006170763364
2010-08-11,UNH,-0.00020450413457097821,0.624054198424679,0.24461652415632207
2010-08-11,JPM,-0.00042141076775660985,1.2850349245041277,0.6980277833369721
2010-08-11,GOOGL,-0.0008141554967099289,0.9915672683520814,0.5041023393841957
2010-08-11,AMZN,0.0004290427219944056,1.1369487712881714,0.4610167427126388
2010-08-11,UNP,0.0013197884644886952,1.226863884982652,0.7437606632642377
2010-08-11,PG,-0.00016855375094958412,0.47140551697875116,0.40791415561349
2010-08-11,XOM,-0.0006445136462029698,0.8322267699706639,0.7284320949399878
2010-08-11,NEE,0.0011311033019671167,0.6474813304907275,0.4182422619876087
2010-08-11,LIN,0.0010482040462254795,0.8487393158537776,0.692334517521837
2010-08-12,AAPL,0.0018604096779792224,0.9914042979225864,0.49182691647088683
2010-08-12,UNH,-0.00018604084952134026,0.618574180438971,0.24060528346484156
2010-08-12,JPM,-0.0002746691650475358,1.2866771972004036,0.6979296908093424
2010-08-12,GOOGL,-0.000708268851717658,0.9922111333270877,0.503455647642219
2010-08-12,AMZN,0.0004380568283269951,1.12816628753388,0.4562787582351854
2010-08-12,UNP,0.0011893713106520469,1.2188506116146016,0.7455660019609591
2010-08-12,PG,-0.00018075828516829527,0.4719081271832933,0.4076242455205682
2010-08-12,XOM,-0.0006036655481049618,0.8322978853870335,0.7276931503898058
2010-08-12,NEE,0.0011149398786863204,0.6535189065026176,0.4214661298117439
2010-08-12,LIN,0.0010953759811318466,0.8442894525831465,0.6871429152864175
2010-08-13,AAPL,0.0017236401476338921,0.9931679721948414,0.4924391036767434
2010-08-13,UNH,2.5071094208113042e-05,0.6174325597040003,0.24558922253186088
2010-08-13,JPM,-0.00030401384284788307,1.2872604270906445,0.6979762583296427
2010-08-13,GOOGL,-0.0007345529261465861,0.9931466134481423,0.503536476348991
2010-08-13,AMZN,0.00036786464664901545,1.1297598136103542,0.45607696741443726
2010-08-13,UNP,0.001194961858311376,1.2190759488070229,0.7457878428440541
2010-08-13,PG,-0.00016973256194866866,0.4719681355523032,0.40797622831091374
2010-08-13,XOM,-0.0005783634851710077,0.8323716529501558,0.7286943146696735
2010-08-13,NEE,0.0011872158842947075,0.6530866075276648,0.42286192233987696
2010-08-13,LIN,0.001034801530396338,0.8445334011742185,0.6897335789260091
2010-08-16,AAPL,0.001685094141861999,0.9950349233276056,0.4899841920684329
2010-08-16,UNH,0.00020704384921584797,0.6374793821499319,0.261013927228784
2010-08-16,JPM,-0.0003262716261350774,1.2805684732028986,0.6939334843997338
2010-08-16,GOOGL,-0.0007410552434040428,0.9928199651185441,0.5005000443627701
2010-08-16,AMZN,0.0007411181015400816,1.1562207640165783,0.474086878581057
2010-08-16,UNP,0.001093946374944017,1.2138382081044103,0.7423726774791171
2010-08-16,PG,-0.0002529079822538912,0.46449249716969904,0.40114647323223795
2010-08-16,XOM,-0.0006562950192348216,0.8246859380979935,0.7266777575974013
2010-08-16,NEE,0.0011516415871922678,0.6483502565391943,0.4172467669823602
2010-08-16,LIN,0.0011039162828831764,0.8454405037635935,0.686167383120627
2010-08-17,AAPL,0.001796998705088112,0.9993964931333075,0.49483869352575416
2010-08-17,UNH,5.018949708965147e-05,0.6353145166773874,0.26600492219319827
2010-08-17,JPM,-0.00044017037837079426,1.269951325690945,0.6862099739735172
2010-08-17,GOOGL,-0.0006747736592165798,0.9941839545336256,0.50380595414887
2010-08-17,AMZN,0.000929115667428506,1.1639678274914944,0.48075747751611975
2010-08-17,UNP,0.0012336081622001125,1.220568862502729,0.7461615224451271
2010-08-17,PG,-0.00021443977392233849,0.46670960333161177,0.40461672238526836
2010-08-17,XOM,-0.0005194448978750234,0.8306783635303377,0.7339361205624564
2010-08-17,NEE,0.0012641612845320422,0.6503223403486457,0.4260439639159561
2010-08-17,LIN,0.0011455135558730363,0.8471914802309832,0.6886656473234617
2010-08-18,AAPL,0.0018489227748706492,1.0010551639617176,0.4956946382009516
2010-08-18,UNH,8.316029858960311e-05,0.6355609645156943,0.26569763518327394
2010-08-18,JPM,-0.0003856775696683427,1.270096933985508,0.6848903505612443
2010-08-18,GOOGL,-0.0008517834359965629,0.9915473586247957,0.49839007154304116
2010-08-18,AMZN,0.0008947168032341527,1.1621813611459837,0.47999844843301265
2010-08-18,UNP,0.0013545442006734972,1.2224728671757876,0.7442227455289735
2010-08-18,PG,-0.00020693270490801307,0.4656239963263399,0.40271628418852967
2010-08-18,XOM,-0.0006041401733452275,0.8300530997502958,0.7281796062714971
2010-08-18,NEE,0.0013023494305864911,0.6518264651165894,0.4274778439909944
2010-08-18,LIN,0.0012018186358295452,0.8497718927427692,0.6927014670436589
2010-08-19,AAPL,0.0019527322261002878,0.9996854020170675,0.49960807675323826
2010-08-19,UNH,0.0001815750117345149,0.6477325273384886,0.279811556657657
2010-08-19,JPM,-0.0002864966996834092,1.2705878241625064,0.6899281316384691
2010-08-19,GOOGL,-0.0008952027441227076,1.0012331779720491,0.5056401204388417
2010-08-19,AMZN,0.0009844592137625177,1.1603447984604132,0.48314072618492077
2010-08-19,UNP,0.0012335467602000386,1.2207853426462392,0.7505330278185374
2010-08-19,PG,-0.0002156083628720285,0.4663417382284984,0.4067971700509878
2010-08-19,XOM,-0.0005785567634264621,0.8297012319859574,0.7309748750806783
2010-08-19,NEE,0.0010980874989936138,0.6523928863386227,0.4415075524076232
2010-08-19,LIN,0.001295768199414481,0.8486224923176613,0.6976131629489526
2010-08-20,AAPL,0.00202147926864574,0.9997497098463178,0.5005683203033544
2010-08-20,UNH,-0.00012902507857145208,0.6478010393445371,0.29124763509838536
2010-08-20,JPM,-0.0003996812813218163,1.2693916097675388,0.6949341038092652
2010-08-20,GOOGL,-0.0009987022919642347,1.002422916645867,0.5057328071857075
2010-08-20,AMZN,0.0009946555569480663,1.1596816241497565,0.48289415383763457
2010-08-20,UNP,0.0012077852278105901,1.2208201022441405,0.7507599638759325
2010-08-20,PG,-0.0002268488011536783,0.46660361177718684,0.4070734291112271
2010-08-20,XOM,-0.0005528500827544805,0.830298993024569,0.7325403544421407
2010-08-20,NEE,0.0013474845764055515,0.6481979192232918,0.42154880474839584
2010-08-20,LIN,0.001373274027914514,0.8480882066429474,0.6979028569869423
2010-08-23,AAPL,0.001966279254817927,0.9983855303330887,0.4967212002452228
2010-08-23,UNH,-0.00013470227209774104,0.6478621334980225,0.29001311795554385
2010-08-23,JPM,-0.0003509162151807059,1.2652124375465492,0.6930745848031454
2010-08-23,GOOGL,-0.0009168556203112461,1.0001842262066203,0.5020916733249394
2010-08-23,AMZN,0.0008979199900019373,1.1643965011579174,0.48349003409400637
2010-08-23,UNP,0.0010323570444796025,1.2273541251802988,0.7483384911482323
2010-08-23,PG,-0.00022476722282090594,0.4675639343365316,0.4065349590108459
2010-08-23,XOM,-0.00046974812813550755,0.8298547866089622,0.7244928097337516
2010-08-23,NEE,0.0013721298369756031,0.6500281774275393,0.4205006530919875
2010-08-23,LIN,0.0013163548274632143,0.8490832599473328,0.6951801053619314
2010-08-24,AAPL,0.0018232961772224805,1.0027569626386987,0.4996265175708
2010-08-24,UNH,-0.00032410455312501386,0.6428872132411401,0.2912668424176773
2010-08-24,JPM,-0.00044825004637621306,1.2588370782403104,0.6946207321631206
