AAPL,AMZN,GOOGL,JPM,LIN,NEE,PG,UNH,UNP,XOM,Market_Return,Risk_Free_Rate
0.0027246230332633736,0.0050331720554877,0.0035867346966622637,0.003947306792669192,0.010659793909056692,0.01141402375590439,-0.002668865108905627,0.01598566757815978,0.007406411692411297,0.004072221184626024,0.00796644117891665,6.150793698098924e-06
-0.0014699631410216574,-0.0034145289196908513,0.0006369974509905507,0.012719940278280273,0.017992301539781597,0.003553160637509656,0.007556050581296381,-0.009077303461085817,-0.0032677578656488127,0.011866968843766701,0.005927302362231712,5.9523811889073204e-06
0.0023649041828590622,0.010811649174771176,0.0014852226763968357,-0.0034256884326965276,0.001096551091119835,-0.0010419707114992516,-0.004374537682328872,0.025648583796663793,0.006010419984609605,0.0004456132170327365,-0.0005126190759603411,5.753968088399797e-06
-0.01068316066331132,-0.01815307133628985,-0.011299403983456635,-0.004354231587530233,-0.006209116959267291,0.003961395375277066,0.0017259583074096252,0.023816887045741808,-0.005567104461906336,-0.005193370451227808,-0.005061823755034944,5.753968088399797e-06
0.011248559935572722,0.0009206048380370202,-0.004464364436501667,0.00667445077659079,0.005512988916872796,-0.006644471871626645,0.000626940332921988,-0.031695419730779606,0.010376652329952218,-0.0010444496755807053,0.005346591509603149,5.555555579208193e-06
0.016062254201825166,-0.009274184912531624,-0.015246562224701221,0.019204341899475397,0.007311124571727889,-0.00041831851284568344,0.010174840833861332,-0.004203987783966356,-0.004053848021145168,-0.000298666773155043,0.007033043143801931,5.158729969509064e-06
0.004422746677330114,-0.009438321521351822,0.015172918966670057,0.00807589687310939,-0.004717941620047128,-0.011501508699439222,-0.014256822153801862,-0.01326900282712229,-0.010719015963600587,-0.006721385894971843,-0.004854877797747403,5.357143070016589e-06
-0.011858528578321148,0.052249271877399917,0.00995834968710052,0.0,-0.011181529738306217,0.0038082148809266414,0.0001571576213084125,0.012224661965381411,-0.0032918863271287346,-0.003007357532249344,-0.0016261295994871583,5.158729969509064e-06
0.018751366556471583,0.0024493426421048348,-0.00033762804488990383,0.0017799163670182416,0.0027042987885264047,0.007586768548963896,0.0011002188039963556,-0.01479440885524963,-0.000137608764491981,0.0036196938066144213,-0.0006000624350469552,5.158729969509064e-06
0.006452865068644398,0.0004442854281088149,-0.0004265137499469551,-0.0035536361794520355,0.003187341158911172,0.01610545327798718,0.0006282249448503752,0.00643587787274047,0.012661897006575273,0.011421738322696884,0.006347512618415374,4.96031746031746e-06
